CountyDesc,FnsReportDate,ProgramCode,ProgramGroupCode,Name,SiteName,MealTypeCode,MlsServedFree,MlsServedRedc,MlsServedPaid,MlsServedTotal,ProgramGroupYear
SANTA CLARA,Jul 2017,NSLP,NSLP,Palo Alto Unified School District,Lucille M. Nixon Elementary                                     ,NSLP_LUNCH,1344,476,1027,2847,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,Palo Alto Unified School District,JANE LATHROP STANFORD MIDDLE,NSLP_LUNCH,282,79,249,610,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,Palo Alto Unified School District,Frank S. Greene Jr. Middle                                      ,NSLP_BREAKFAST,641,171,199,1011,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,Palo Alto Unified School District,Frank S. Greene Jr. Middle                                      ,NSLP_LUNCH,892,255,915,2062,2018
SAN MATEO,Jul 2017,NSLP,NSLP,Cabrillo Unified School District,EL GRANADA ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,5961,0,0,5961,2018
SAN MATEO,Jul 2017,NSLP,NSLP,Cabrillo Unified School District,EL GRANADA ELEMENTARY,NSLP_LUNCH,6322,0,0,6322,2018
SAN MATEO,Jul 2017,NSLP,NSLP,Cabrillo Unified School District,EL GRANADA ELEMENTARY,NSLP_SNACK_AREAELIGIBLE,3840,0,0,3840,2018
SAN MATEO,Jul 2017,NSLP,NSLP,Cabrillo Unified School District,Alvin S. Hatch Elementary                                       ,NSLP_BREAKFAST_SEVERENEED,354,0,0,354,2018
SAN MATEO,Jul 2017,NSLP,NSLP,Cabrillo Unified School District,Alvin S. Hatch Elementary                                       ,NSLP_LUNCH,352,0,0,352,2018
SAN MATEO,Jul 2017,NSLP,NSLP,Cabrillo Unified School District,HALF MOON BAY HIGH,NSLP_BREAKFAST_SEVERENEED,1390,0,0,1390,2018
SAN MATEO,Jul 2017,NSLP,NSLP,Cabrillo Unified School District,HALF MOON BAY HIGH,NSLP_LUNCH,1664,0,0,1664,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,"EE S Residential Group Home, Inc.",EE'S - KOOSER,NSLP_BREAKFAST_SEVERENEED,46,0,0,46,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,"EE S Residential Group Home, Inc.",EE'S - KOOSER,NSLP_LUNCH,48,0,0,48,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,"EE S Residential Group Home, Inc.",EE'S - HILLSDALE,NSLP_BREAKFAST_SEVERENEED,132,0,0,132,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,"EE S Residential Group Home, Inc.",EE'S - HILLSDALE,NSLP_LUNCH,138,0,0,138,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,"EE S Residential Group Home, Inc.",EE'S - HILLSDALE II,NSLP_BREAKFAST_SEVERENEED,91,0,0,91,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,"EE S Residential Group Home, Inc.",EE'S - HILLSDALE II,NSLP_LUNCH,91,0,0,91,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,Fremont Union High School District,FREMONT HIGH,NSLP_LUNCH,722,129,72,923,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,St Andrew Residential Programs for Youth (STAR HOUSE),STAR HOUSE I,NSLP_BREAKFAST_SEVERENEED,108,0,0,108,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,St Andrew Residential Programs for Youth (STAR HOUSE),STAR HOUSE I,NSLP_LUNCH,95,0,0,95,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,St Andrew Residential Programs for Youth (STAR HOUSE),STAR HOUSE I,NSLP_SNACK_AREAELIGIBLE,23,0,0,23,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,St Andrew Residential Programs for Youth (STAR HOUSE),STAR HOUSE III,NSLP_BREAKFAST_SEVERENEED,152,0,0,152,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,St Andrew Residential Programs for Youth (STAR HOUSE),STAR HOUSE III,NSLP_LUNCH,111,0,0,111,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,St Andrew Residential Programs for Youth (STAR HOUSE),STAR HOUSE III,NSLP_SNACK_AREAELIGIBLE,41,0,0,41,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,SANTA CLARA CO PROBATION,JAMES BOYS RANCH,NSLP_BREAKFAST_SEVERENEED,1532,,,1532,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,SANTA CLARA CO PROBATION,JAMES BOYS RANCH,NSLP_LUNCH,1444,,,1444,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,SANTA CLARA CO PROBATION,JUVENILE HALL,NSLP_BREAKFAST_SEVERENEED,2396,,,2396,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,SANTA CLARA CO PROBATION,JUVENILE HALL,NSLP_LUNCH,2300,,,2300,2018
SAN MATEO,Jul 2017,NSLP,NSLP,Ravenswood City Elementary School District,Ravenswood Child Development Center,NSLP_BREAKFAST_SEVERENEED,1041,242,300,1583,2018
SAN MATEO,Jul 2017,NSLP,NSLP,Ravenswood City Elementary School District,Ravenswood Child Development Center,NSLP_LUNCH,1204,301,356,1861,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,Escuela Xochitl Tonatiul,Sunrise Middle,NSLP_BREAKFAST_SEVERENEED,503,89,266,858,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,Escuela Xochitl Tonatiul,Sunrise Middle,NSLP_LUNCH,517,95,263,875,2018
SAN MATEO,Jul 2017,NSLP,NSLP,Millbrae Elementary School District,Meadows Elementary,NSLP_BREAKFAST,54,9,38,101,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,Campbell Union School District,Rosemary                                                        ,NSLP_BREAKFAST_SEVERENEED,497,364,264,1125,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,Campbell Union School District,Rosemary                                                        ,NSLP_LUNCH,138,118,51,307,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,Campbell Union School District,LYNHAVEN ELEMENTARY,NSLP_LUNCH,275,171,131,577,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,Campbell Union School District,LYNHAVEN ELEMENTARY,NSLP_SNACK_AREAELIGIBLE,895,0,0,895,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,Campbell Union School District,Campbell Middle                                                 ,NSLP_LUNCH,354,51,141,546,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,Campbell Union School District,Campbell Middle                                                 ,NSLP_SNACK_AREAELIGIBLE,1268,0,0,1268,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,Campbell Union School District,SHERMAN OAKS ELEMENTARY,NSLP_LUNCH,180,86,25,291,2018
SANTA CLARA,Oct 2017,NSLP,NSLP,Orchard Elementary School District,Orchard Elementary                                              ,NSLP_BREAKFAST_SEVERENEED,2245,358,666,3269,2018
SANTA CLARA,Oct 2017,NSLP,NSLP,Orchard Elementary School District,Orchard Elementary                                              ,NSLP_LUNCH,4648,801,2528,7977,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,Union Elementary School District,LIETZ ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,68,50,18,136,2018
SANTA CLARA,Oct 2017,NSLP,NSLP,Escuela Popular,Escuela Popular High School,NSLP_BREAKFAST_SEVERENEED,384,119,125,628,2018
SANTA CLARA,Oct 2017,NSLP,NSLP,Escuela Popular,Escuela Popular High School,NSLP_LUNCH,459,152,188,799,2018
SANTA CLARA,Oct 2017,NSLP,NSLP,Escuela Popular,Elementary School,NSLP_BREAKFAST_SEVERENEED,938,137,300,1375,2018
SANTA CLARA,Oct 2017,NSLP,NSLP,Escuela Popular,Elementary School,NSLP_LUNCH,2059,435,495,2989,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Belmont-Redwood Shores Elementary School District,CENTRAL ELEMENTARY,NSLP_LUNCH,69,60,1045,1174,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Belmont-Redwood Shores Elementary School District,CIPRIANI ELEMENTARY,NSLP_LUNCH,107,18,699,824,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Belmont-Redwood Shores Elementary School District,FOX ELEMENTARY,NSLP_LUNCH,215,11,1268,1494,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Belmont-Redwood Shores Elementary School District,NESBIT ELEMENTARY,NSLP_LUNCH,1239,244,760,2243,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Belmont-Redwood Shores Elementary School District,Redwood Shores Elementary,NSLP_LUNCH,209,22,785,1016,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Belmont-Redwood Shores Elementary School District,SANDPIPER ELEMENTARY,NSLP_LUNCH,174,60,1392,1626,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Belmont-Redwood Shores Elementary School District,RALSTON INTERMEDIATE,NSLP_LUNCH,523,115,2287,2925,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,Across the Bridge Foundation,Downtown College Preparatory Middle,NSLP_BREAKFAST_SEVERENEED,430,92,68,590,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,Across the Bridge Foundation,Downtown College Preparatory Middle,NSLP_LUNCH,2212,511,338,3061,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,Across the Bridge Foundation,Downtown College Preparatory Middle,NSLP_SNACK_AREAELIGIBLE,1194,0,0,1194,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,Across the Bridge Foundation,Downtown College Preparatory,NSLP_BREAKFAST_SEVERENEED,1351,196,150,1697,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,Across the Bridge Foundation,Downtown College Preparatory,NSLP_LUNCH,1527,247,209,1983,2018
SANTA CLARA,Oct 2017,NSLP,NSLP,Loma Prieta Joint Union Elementary School District,LOMA PRIETA ELEMENTARY,NSLP_MILK,154,,1014,1168,2018
SANTA CLARA,Oct 2017,NSLP,NSLP,Loma Prieta Joint Union Elementary School District,LOMA PRIETA ELEMENTARY,NSLP_STATE,154,0,,154,2018
SANTA CLARA,Oct 2017,NSLP,NSLP,Loma Prieta Joint Union Elementary School District,C. T. English Middle                                            ,NSLP_STATE,154,0,,154,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Woodside Elementary School District,Woodside Elementary,NSLP_LUNCH,189,142,821,1152,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,Cambrian School District,BAGBY ELEMENTARY,NSLP_BREAKFAST,237,72,409,718,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,Cambrian School District,BAGBY ELEMENTARY,NSLP_LUNCH,766,217,1470,2453,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,Cambrian School District,Fammatre Elementary                                             ,NSLP_BREAKFAST_SEVERENEED,241,55,321,617,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,Cambrian School District,Fammatre Elementary                                             ,NSLP_LUNCH,585,264,1262,2111,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,Cambrian School District,FARNHAM CHARTER,NSLP_BREAKFAST,208,43,262,513,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,Cambrian School District,FARNHAM CHARTER,NSLP_LUNCH,631,134,1434,2199,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,Cambrian School District,SARTORETTE CHARTER,NSLP_BREAKFAST_SEVERENEED,270,130,282,682,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,Cambrian School District,SARTORETTE CHARTER,NSLP_LUNCH,809,245,1265,2319,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,Cambrian School District,PRICE CHARTER MIDDLE,NSLP_BREAKFAST_SEVERENEED,523,101,449,1073,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,Cambrian School District,PRICE CHARTER MIDDLE,NSLP_LUNCH,834,190,1507,2531,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,Cambrian School District,Steindorf STEAM K-8 Magnet,NSLP_BREAKFAST,47,2,212,261,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,Cambrian School District,Steindorf STEAM K-8 Magnet,NSLP_LUNCH,86,14,1281,1381,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,Evergreen Elementary School District,Katherine R. Smith Elementary                                   ,NSLP_BREAKFAST_SEVERENEED,1208,209,590,2007,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,Evergreen Elementary School District,LAURELWOOD ELEMENTARY,NSLP_LUNCH,182,141,17,340,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,Evergreen Elementary School District,George V. LeyVa Intermediate                                    ,NSLP_LUNCH,148,81,52,281,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,Evergreen Elementary School District,NORWOOD CREEK ELEMENTARY,NSLP_LUNCH,156,64,33,253,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,Evergreen Elementary School District,Carolyn A. Clark Elementary                                     ,NSLP_LUNCH,51,15,16,82,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,Evergreen Elementary School District,CADWALLADER ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,58,12,37,107,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,Milpitas Unified School District,MILPITAS HIGH,NSLP_LUNCH,1137,163,242,1542,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,Milpitas Unified School District,Alexander Rose Elementary                                       ,NSLP_LUNCH,432,53,145,630,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,BING NURSERY SCHOOL,BING NURSERY SCHOOL,NSLP_MILK,0,,1592,1592,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,BING NURSERY SCHOOL,BING NURSERY SCHOOL,NSLP_MILK,0,,572,572,2018
SAN MATEO,Jul 2017,NSLP,NSLP,SAN MATEO CO JUV HALL SCHS,MARGARET KEMP GIRLS CAMP,NSLP_BREAKFAST_SEVERENEED,313,,,313,2018
SAN MATEO,Jul 2017,NSLP,NSLP,SAN MATEO CO JUV HALL SCHS,MARGARET KEMP GIRLS CAMP,NSLP_LUNCH,313,,,313,2018
SAN MATEO,Jul 2017,NSLP,NSLP,SAN MATEO CO JUV HALL SCHS,HILLCREST JUVENILE HALL,NSLP_BREAKFAST_SEVERENEED,1704,,,1704,2018
SAN MATEO,Jul 2017,NSLP,NSLP,SAN MATEO CO JUV HALL SCHS,HILLCREST JUVENILE HALL,NSLP_LUNCH,1931,,,1931,2018
SAN MATEO,Jul 2017,NSLP,NSLP,SAN MATEO CO JUV HALL SCHS,GLENWOOD BOYS RANCH,NSLP_BREAKFAST_SEVERENEED,426,,,426,2018
SAN MATEO,Jul 2017,NSLP,NSLP,SAN MATEO CO JUV HALL SCHS,GLENWOOD BOYS RANCH,NSLP_LUNCH,421,,,421,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,JT Residential Care Facilities,KENNEDY GROUP HOME,NSLP_BREAKFAST_SEVERENEED,171,0,0,171,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,JT Residential Care Facilities,KENNEDY GROUP HOME,NSLP_LUNCH,171,0,0,171,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,JT Residential Care Facilities,TAYLER GROUP HOME,NSLP_BREAKFAST_SEVERENEED,146,0,0,146,2018
SANTA CLARA,Jul 2017,NSLP,NSLP,JT Residential Care Facilities,TAYLER GROUP HOME,NSLP_LUNCH,146,0,0,146,2018
SAN MATEO,Dec 2017,NSLP,NSLP,SAN FRANCISCO YMCA CAMP,SAN FRANCISCO YMCA,NSLP_MILK,,,4230,4230,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,SANTA CLARA CO PROBATION,JAMES BOYS RANCH,NSLP_BREAKFAST_SEVERENEED,1677,,,1677,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,SANTA CLARA CO PROBATION,JAMES BOYS RANCH,NSLP_LUNCH,1476,,,1476,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,SANTA CLARA CO PROBATION,JUVENILE HALL,NSLP_BREAKFAST_SEVERENEED,2718,,,2718,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,SANTA CLARA CO PROBATION,JUVENILE HALL,NSLP_LUNCH,2674,,,2674,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,South Valley Charter School,Charter School of Morgan Hill,NSLP_LUNCH,203,138,1186,1527,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Ravenswood City Elementary School District,BELLE HAVEN ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,5180,262,870,6312,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Ravenswood City Elementary School District,BELLE HAVEN ELEMENTARY,NSLP_LUNCH,4100,174,595,4869,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Ravenswood City Elementary School District,BELLE HAVEN ELEMENTARY,NSLP_SNACK_AREAELIGIBLE,2079,0,0,2079,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Ravenswood City Elementary School District,Brentwood Academy                                               ,NSLP_BREAKFAST_SEVERENEED,5221,317,606,6144,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Ravenswood City Elementary School District,Brentwood Academy                                               ,NSLP_LUNCH,4752,284,526,5562,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Ravenswood City Elementary School District,Brentwood Academy                                               ,NSLP_SNACK_AREAELIGIBLE,2206,0,0,2206,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Ravenswood City Elementary School District,Cesar Chavez Elementary                                         ,NSLP_BREAKFAST_SEVERENEED,3333,159,393,3885,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Ravenswood City Elementary School District,Cesar Chavez Elementary                                         ,NSLP_LUNCH,2492,141,264,2897,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Ravenswood City Elementary School District,Cesar Chavez Elementary                                         ,NSLP_SNACK_AREAELIGIBLE,973,0,0,973,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Ravenswood City Elementary School District,COSTANO ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,5140,71,535,5746,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Ravenswood City Elementary School District,COSTANO ELEMENTARY,NSLP_LUNCH,4247,46,340,4633,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Ravenswood City Elementary School District,COSTANO ELEMENTARY,NSLP_SNACK_AREAELIGIBLE,1477,0,0,1477,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Ravenswood City Elementary School District,GREEN OAKS ACADEMY,NSLP_BREAKFAST_SEVERENEED,373,40,12,425,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Ravenswood City Elementary School District,GREEN OAKS ACADEMY,NSLP_LUNCH,355,20,6,381,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Ravenswood City Elementary School District,GREEN OAKS ACADEMY,NSLP_SNACK_AREAELIGIBLE,179,0,0,179,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Ravenswood City Elementary School District,Ronald McNair Academy,NSLP_BREAKFAST_SEVERENEED,1966,350,359,2675,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Ravenswood City Elementary School District,Ronald McNair Academy,NSLP_LUNCH,2621,539,318,3478,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Ravenswood City Elementary School District,Ronald McNair Academy,NSLP_SNACK_AREAELIGIBLE,3280,0,0,3280,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Ravenswood City Elementary School District,Ravenswood Child Development Center,NSLP_BREAKFAST_SEVERENEED,1123,198,400,1721,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Ravenswood City Elementary School District,Ravenswood Child Development Center,NSLP_LUNCH,1329,202,517,2048,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Ravenswood City Elementary School District,Willow Oaks Elementary                                          ,NSLP_BREAKFAST_SEVERENEED,4994,386,683,6063,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Ravenswood City Elementary School District,Willow Oaks Elementary                                          ,NSLP_LUNCH,4883,399,601,5883,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Ravenswood City Elementary School District,Willow Oaks Elementary                                          ,NSLP_SNACK_AREAELIGIBLE,1399,0,0,1399,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Ravenswood City Elementary School District,Los Robles-Ronald McNair Academy                                ,NSLP_BREAKFAST_SEVERENEED,3205,200,370,3775,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Ravenswood City Elementary School District,Los Robles-Ronald McNair Academy                                ,NSLP_LUNCH,2767,171,325,3263,2018
SAN MATEO,Dec 2017,NSLP,NSLP,Ravenswood City Elementary School District,Los Robles-Ronald McNair Academy                                ,NSLP_SNACK_AREAELIGIBLE,993,0,0,993,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,Sunnyvale School District,Bishop Elementary                                               ,NSLP_BREAKFAST_SEVERENEED,943,212,154,1309,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,Sunnyvale School District,Bishop Elementary                                               ,NSLP_LUNCH,2202,733,477,3412,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,Sunnyvale School District,Bishop Elementary                                               ,NSLP_SNACK_AREAELIGIBLE,395,0,0,395,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,Sunnyvale School District,CHERRY CHASE ELEMENTARY,NSLP_BREAKFAST,75,1,232,308,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,Sunnyvale School District,CHERRY CHASE ELEMENTARY,NSLP_LUNCH,194,19,1780,1993,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,Sunnyvale School District,Columbia Middle                                                 ,NSLP_BREAKFAST_SEVERENEED,1758,555,515,2828,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,Sunnyvale School District,Columbia Middle                                                 ,NSLP_LUNCH,2047,548,828,3423,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,Sunnyvale School District,Columbia Middle                                                 ,NSLP_SNACK_AREAELIGIBLE,572,0,0,572,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,Sunnyvale School District,CUMBERLAND ELEMENTARY,NSLP_BREAKFAST,101,19,356,476,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,Sunnyvale School District,CUMBERLAND ELEMENTARY,NSLP_LUNCH,220,62,1805,2087,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,Sunnyvale School District,ELLIS ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,872,138,186,1196,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,Sunnyvale School District,ELLIS ELEMENTARY,NSLP_LUNCH,1469,368,879,2716,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,Sunnyvale School District,ELLIS ELEMENTARY,NSLP_SNACK,191,57,82,330,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,Sunnyvale School District,LAKEWOOD ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,889,174,167,1230,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,Sunnyvale School District,LAKEWOOD ELEMENTARY,NSLP_LUNCH,1512,409,616,2537,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,Sunnyvale School District,LAKEWOOD ELEMENTARY,NSLP_SNACK_AREAELIGIBLE,587,0,0,587,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,Sunnyvale School District,SAN MIGUEL ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,553,102,91,746,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,Sunnyvale School District,SAN MIGUEL ELEMENTARY,NSLP_LUNCH,1606,425,549,2580,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,Sunnyvale School District,SAN MIGUEL ELEMENTARY,NSLP_SNACK_AREAELIGIBLE,552,0,0,552,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,Sunnyvale School District,Sunnyvale Middle                                                ,NSLP_BREAKFAST_SEVERENEED,823,139,459,1421,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,Sunnyvale School District,Sunnyvale Middle                                                ,NSLP_LUNCH,1331,255,1257,2843,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,Sunnyvale School District,VARGAS ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,849,247,302,1398,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,Sunnyvale School District,VARGAS ELEMENTARY,NSLP_LUNCH,1735,464,643,2842,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,Sunnyvale School District,VARGAS ELEMENTARY,NSLP_SNACK_AREAELIGIBLE,558,0,0,558,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,Sunnyvale School District,FAIRWOOD ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,442,90,262,794,2018
SANTA CLARA,Dec 2017,NSLP,NSLP,Sunnyvale School District,FAIRWOOD ELEMENTARY,NSLP_LUNCH,690,178,792,1660,2018
